Date,Close,High,Low,Open,Volume,return,log_return,rolling_vol_5d,rolling_vol_21d,rolling_vol_63d,rolling_mean_5d,zscore_5d,rolling_mean_21d,zscore_21d
2024-12-18,187.30067443847656,195.8504992556076,186.6445370867345,194.0808868210915,34166100,-0.03592261108839989,-0.036583708639832194,0.026488328193432064,0.025402839424711762,0.018184893942767438,191.32903137207032,-1.1448829986847817,177.1337592715309,0.9618980842597183
2024-12-19,187.41001892089844,191.903648494442,187.28078779996244,190.5118237091531,32265200,0.0005837911836126253,0.0005836208438316107,0.025941209230347196,0.02524648243920754,0.018167113337519615,190.64305419921874,-0.8192906150437096,177.63528660365515,0.9047189922330847
2024-12-20,190.29312133789065,191.7644812520637,184.13923772090007,184.69596767924915,63462900,0.015383928957443338,0.01526679610379958,0.026697592083546908,0.02514792791656237,0.018162778610161898,190.95920104980468,-0.17464533539412824,178.37529863630022,1.0713300699666417
2024-12-23,193.49432373046875,193.9615824576481,189.04045395521717,191.49604252749893,25675000,0.01682248086568472,0.016682550076003434,0.021613467402615417,0.022170761196227608,0.018248249797775888,190.55556945800782,0.8956536930498983,179.662594749814,1.2305572976903878
2024-12-24,194.96568298339844,194.96568298339844,192.64927690043316,193.70308928801543,10403300,0.007604146853316784,0.0075753810627963054,0.021823110874985892,0.021452897747466143,0.01822959834292113,190.69276428222656,1.2264916456640926,181.15567016601562,1.2460764264677806
2024-12-26,194.45864868164065,195.6019321792093,193.2457663638235,194.01126236804703,12046600,-0.0026006335781716405,-0.0026040211000856795,0.008581601965822461,0.021475292664514305,0.01823410905703714,192.12435913085938,0.7293117736494844,182.48794265020462,1.0971418885501059
2024-12-27,191.63522338867188,194.18029831146464,189.53753481304463,193.81244697780068,18891400,-0.014519412286933875,-0.014625850489947741,0.013134432318244406,0.022001159423803235,0.018357630111004452,192.96940002441406,-0.6794952044011564,183.61625380743118,0.7600610743400839
2024-12-30,190.1240997314453,191.42645331502607,188.01645984137917,188.69249985736332,14264700,-0.00788541704654011,-0.007916671358149057,0.012438911356428214,0.022189480224144652,0.01836839958576051,192.935595703125,-1.3906799195215787,184.6674049014137,0.5452513242850243
2024-12-31,188.1954345703125,190.83991706940904,187.41003573761844,189.9650470288649,17466900,-0.010144243490736282,-0.010196046964542998,0.008522210809460733,0.02241158716443391,0.018425441778698665,191.87581787109374,-1.2834877824747255,185.63995506649925,0.276353322913515
2025-01-02,188.32464599609372,190.87965701997763,186.4059150585719,189.53752836365504,20370800,0.0006865810856477861,0.0006863454966819859,0.006074320996539616,0.02232653148376406,0.018391907793732145,190.5476104736328,-0.853523193045081,186.49854823521204,0.21325960209334618
2025-01-03,190.6708984375,192.08262608512285,188.87146221690492,190.25335095839125,18596200,0.012458552246289445,0.012381583107606606,0.010688035539804712,0.022345676774140014,0.0184349125933941,189.7900604248047,0.5878018240860782,187.47596232096353,0.4130944359232365
2025-01-06,195.72125244140625,197.0633812164201,192.7188851595698,192.84811629000748,29563600,0.026487282775151444,0.026142568481599834,0.0151229822005654,0.022655874909981066,0.01866868707642378,190.60726623535157,1.672058030910608,188.5505901518322,0.9968103759148778
2025-01-07,194.3493194580078,199.8271630946656,193.4645132232345,195.95986188833007,26487200,-0.007009627039910482,-0.007034309888200511,0.014950118173271928,0.02256231895710949,0.018381500723654152,191.45231018066406,0.8396541336089952,189.64169311523438,0.7684036339765831
2025-01-08,192.8182830810547,195.14462535167837,191.2574520458894,191.44634580773328,24864800,-0.007877755277058918,-0.007908948722045984,0.014417539405624808,0.022715438861813625,0.018416889728700085,192.3768798828125,0.15007908579451318,190.56200590587798,0.4595264705658279
2025-01-10,190.91943359375,195.37330356826692,189.19953244831908,193.16625612788005,26665200,-0.009847870528473024,-0.009896681526076721,0.015884451904047872,0.022947931758542126,0.018342043881102207,192.89583740234374,-0.9078373371040079,191.35118466331846,-0.1344389443106686
2025-01-13,189.8954315185547,190.06443773067767,186.26673571233505,188.96092925794852,21823700,-0.005363529819464308,-0.005377965185005512,0.015157605458932128,0.019938673392843647,0.01836979458802287,192.7407440185547,-1.1894267749096656,191.62765648251488,-0.6241343441354502
2025-01-14,188.55332946777344,190.85978428074975,187.21120070733548,190.1241119208904,17174900,-0.007067584723069564,-0.007092678404357162,0.0016424033920036597,0.01598940980007174,0.018400901399988803,191.30715942382812,-1.1943543862144672,191.35591924758185,-1.0066227772398995
2025-01-15,194.4089508056641,195.21422195403463,190.7404798677513,191.963298457138,21776000,0.031055518109487812,0.030583052381815863,0.017139345392758944,0.016969171647538285,0.018714907953745145,191.31908569335937,1.3287198682243861,191.52587381998697,1.0084200296041443
2025-01-16,191.78436279296875,194.33935880818177,191.6849402307685,193.0071814253157,17815400,-0.013500345543857928,-0.01359230379206554,0.017968480751337394,0.017061736750824164,0.018827280384460104,191.1123016357422,0.3052784349826299,191.67215837751115,0.04028165748740363
2025-01-17,194.8563232421875,196.07914183949293,192.61945218456037,195.3832294332928,27735100,0.016017783746712144,0.015890852690811197,0.018496622477564242,0.01554555489980467,0.018894550189392897,191.8996795654297,1.0748491458790002,191.64091273716517,1.171954768526238
2025-01-21,196.89437866210935,201.10962849733664,196.71542107622028,197.9084311961374,29971300,0.010459272688773558,0.010404952931318288,0.01781265573870348,0.015642197634168378,0.018801709249443188,193.29946899414062,1.1174301598478056,191.76542082287017,1.7547837873109327
2025-01-22,197.2124938964844,199.31018252245175,196.3773989893062,197.898470130864,26200600,0.0016156643807538895,0.0016143605991849861,0.01643353119447252,0.013114288550472333,0.018802658504148306,195.03130187988282,0.995853371232014,192.23741222563245,1.677487666058991
2025-01-23,196.8247833251953,199.1312534169042,194.06100582652095,196.9838533666416,26951400,-0.0019659533918403582,-0.001967888414735611,0.011418267605519585,0.013144283874894563,0.01881307920822314,195.51446838378905,0.5739050513485741,192.68573434012276,1.42203458473399
2025-01-24,199.0417938232422,199.7277549737228,196.84468236058584,196.94410493473055,23877500,0.011263878768680735,0.01120091366590969,0.0073620330429141085,0.012973091617123471,0.018836490163475925,196.96595458984376,1.3959274160140998,193.10233779180618,1.876026467605208
2025-01-27,190.6907501220703,195.73117299932065,189.61705030496816,191.2872550770441,41728900,-0.04195623210966415,-0.04286181532175632,0.022270740753398084,0.015828640264631336,0.01958874719014765,196.13283996582032,-1.7144643139009355,192.96883428664435,-0.7102455624660022
2025-01-28,194.1604156494141,194.33935805697908,189.56736331512155,191.6252920206379,24157900,0.018195248197003133,0.018031695609173698,0.023744015571687215,0.016260382441185578,0.01968038238212714,195.58604736328124,-0.4393409883899739,192.93048822312127,0.3859028500585871
2025-01-29,194.269775390625,195.6417126982154,192.3013178788486,194.4188940643566,18218300,0.000563244268122931,0.0005630857056069694,0.023699805340129953,0.016251627051289172,0.019615668318492464,194.99750366210938,-0.23165704854976069,192.92149425688245,0.42360436785696376
2025-01-30,199.69790649414065,200.22481269836635,196.5165817224703,196.84465797279532,24354700,0.027941202344014204,0.02755796923380013,0.027411191706611226,0.016951402484379676,0.019851361121787835,195.57212829589844,1.097018289735403,193.30543154761904,1.830970915561188
2025-01-31,202.8295135498047,204.28098571145065,200.62246640616357,200.82129633888545,32001100,0.01568172201022011,0.015560034340356627,0.027807727572428918,0.017041201964411667,0.01982879161842757,196.32967224121094,1.3384020207333858,193.91045125325522,2.2414083180159303
2025-02-03,200.05581665039065,202.5611166722236,198.93242052734664,199.51897423058907,27838300,-0.01367501627781087,-0.013769380589495084,0.016254978373350066,0.017197520815157335,0.01967978820820993,198.20268554687502,0.4829849867311555,194.47523135230654,1.4059748868729924
2025-02-04,205.17578125,205.84186999162728,201.62660485458937,202.20322238534604,43856400,0.025592680509543886,0.025270670370135286,0.017471813253760963,0.017862469329841396,0.019690851467957113,200.4057586669922,1.166359623604589,195.27766636439733,2.276060448552518
2025-02-05,190.21356201171875,191.62527427419863,186.93281498241248,189.9550846125892,70373900,-0.07292390528319848,-0.07571962971210051,0.04322665972694945,0.02481025598216646,0.02204745268704632,199.59451599121095,-1.6465321358627854,195.25588843936012,-1.1527721924429424
2025-02-06,190.4820098876953,190.979092361129,187.61880998639617,188.3942574313725,29297400,0.0014112972447255512,0.0014103023007668335,0.0398725902243004,0.0240777353095752,0.02197653190061603,197.75133666992187,-1.0387878803633528,195.0064006987072,-1.0067646069156855
2025-02-07,184.25852966308597,190.0644493766904,182.17079235327276,189.93521824759105,49315000,-0.032672272978842454,-0.033217929859203105,0.03815392337869188,0.025048339864184803,0.02241894845594207,194.03713989257812,-1.1621994380224399,194.52588689894904,-2.0250069896058065
2025-02-10,185.38194274902344,187.1018438956916,184.77550151190877,186.25681277496037,23105600,0.006096939381811106,0.006078428249627826,0.039855406911439004,0.025084349290723708,0.021903471330103928,191.10236511230468,-0.6851945685580997,194.17177545456659,-1.615306302047625
2025-02-11,184.2386474609375,185.8491897525843,183.20470746476104,183.95033114344977,21239500,-0.006167241917589439,-0.006186337907568384,0.03390071671512402,0.025038031446787488,0.021723733988405384,186.9149383544922,-0.844482387204419,193.85364278157553,-1.6511671522555393
2025-02-12,182.53863525390625,184.0298827457132,180.769022777209,182.15091151282655,22072600,-0.009227229088249134,-0.009270063666498393,0.01522597467953376,0.02508101598322744,0.0216879168278003,185.37995300292968,-0.9384873757444013,193.5033191499256,-1.7468566323490544
2025-02-13,185.05386352539065,185.1930460118556,182.07136866992408,183.244491201346,21402500,0.013779155672911658,0.013685086253806626,0.017921338746508298,0.025274247778958717,0.02171036096605753,184.29432373046876,0.6900176440277729,193.33667791457404,-1.2824443640536032
2025-02-14,184.14915466308597,185.3123257408716,183.24447616019845,183.980148455519,20448400,-0.004888894752421935,-0.004900884492051049,0.009648599493168025,0.024229300513168208,0.021704756753385956,184.27244873046874,-0.11180819673191025,192.8481161934989,-1.2878362218038026
2025-02-18,182.6976776123047,184.8749010476211,180.67952419275375,184.51700109702452,29916700,-0.007882072841642218,-0.007913300578887198,0.009428388958162372,0.02413176128100233,0.021639963778946912,183.735595703125,-0.9603860079570735,192.41541689918154,-1.3671436014368243
2025-02-19,184.1889495849609,184.37784335780145,182.518744534888,182.99595464619665,19549400,0.008162511927605198,0.008129378804684657,0.010318998305488228,0.02389734054322277,0.02152192710242787,183.72565612792968,0.4309061030061665,191.9074467250279,-1.0568384024538162
2025-02-20,183.48306274414065,184.22868638349084,181.65380305634184,183.7216677698433,20441500,-0.0038324060287593387,-0.0038397685134509453,0.009346456907331898,0.023708750155951145,0.021398735717052465,183.91454162597657,-0.4904967119958203,191.26881263369606,-1.0477728205938062
2025-02-21,178.6116943359375,184.25854446928727,178.03507679362988,184.06965068494023,35199200,-0.026549417343202264,-0.026908218009142983,0.012653312336175804,0.024221035952677356,0.021596625170404983,182.62610778808593,-1.7268428628522179,190.38306027367003,-1.5116835546255807
2025-02-24,178.20407104492188,182.0514846282233,177.84617104858543,180.9280885264688,29854200,-0.0022821758257830504,-0.0022847839579326263,0.01281928551141245,0.024219335879879563,0.02150687555630946,181.4370910644531,-1.1469390448877155,189.4963596888951,-1.3989985959146731
