Date,Close,High,Low,Open,Volume,return,log_return,rolling_vol_5d,rolling_vol_21d,rolling_vol_63d,rolling_mean_5d,zscore_5d,rolling_mean_21d,zscore_21d
2025-01-17,426.5,439.739990234375,419.75,421.5,94991400,0.030641323404759113,0.030181252561434033,0.04365840751459234,0.045341177965115546,0.04823671463446915,413.6419982910156,0.9188411658878254,420.4838082449777,0.2410989336866721
2025-01-21,424.0700073242188,433.2000122070313,406.30999755859375,432.6400146484375,87320900,-0.0056975209279747085,-0.005713813715474756,0.04441109695586314,0.044422337564528715,0.048254435304505676,417.79400024414065,0.47472892407325945,417.827142624628,0.29774606337868653
2025-01-22,415.1099853515625,428.0,414.5899963378906,416.80999755859375,60963300,-0.02112863871036752,-0.02135504315494337,0.04505514046219229,0.040631322043232804,0.048400113089494566,421.54400024414065,-0.9684021674613266,416.6357131231399,-0.07501931218191073
2025-01-23,412.3800048828125,420.7300109863281,408.9500122070313,416.05999755859375,50690600,-0.006576523247056931,-0.006598243859181292,0.024130085747247804,0.040616039396360416,0.04838947090357583,418.3760009765625,-0.9313288088789922,415.5028555733817,-0.15730604840838888
2025-01-24,406.5799865722656,418.8800048828125,405.7799987792969,414.4500122070313,56427100,-0.014064741844588391,-0.014164587635274254,0.019883776864532302,0.0400264475643109,0.04845386236142476,416.92799682617186,-1.2509721617130534,414.8133312406994,-0.4137190635586562
2025-01-27,397.1499938964844,406.6900024414063,389.0,394.7999877929688,58125500,-0.023193450212053546,-0.023466650856007368,0.008167786840598691,0.03989861268416281,0.04849013355716768,411.05799560546876,-1.3891275312892044,413.22047351655505,-0.8070454176747648
2025-01-28,398.0899963378906,400.5899963378906,386.5,396.9100036621094,48910700,0.0023668700890153715,0.0023640734639690623,0.010690155138352246,0.036090877144033646,0.042073885539763795,405.86199340820315,-0.9551696088816372,410.16380673363096,-0.7243849622242214
2025-01-29,389.1000061035156,398.5899963378906,384.4800109863281,395.2099914550781,68033600,-0.02258280870425211,-0.02284170549807513,0.011008931491164931,0.036182320674225776,0.042100913137047634,400.6599975585938,-1.2825383691401637,407.06714012509303,-1.2923811629153266
2025-01-30,400.2799987792969,412.5,384.4100036621094,410.7799987792969,98092900,0.028732954254456988,0.028327903495885404,0.021815937498241407,0.03555046685994247,0.042005117925574376,398.2399963378906,0.32410905419861025,405.5728541782924,-0.41457658010663356
2025-01-31,404.6000061035156,419.989990234375,401.3399963378906,401.5299987792969,83283600,0.010792463618949588,0.010734640646320742,0.022310044864583278,0.034992882981958275,0.041943444065639775,397.8440002441406,1.1916202320757223,404.96285429454986,-0.029084282076785716
2025-02-03,383.6799926757813,389.1700134277344,374.3599853515625,386.6799926757813,93732100,-0.05170542044525328,-0.05309008706919777,0.031723299422023774,0.03615083999474095,0.042586219688882675,395.15,-1.3414833035525122,404.0028541201637,-1.5264322520589877
2025-02-04,392.2099914550781,394.0,381.3999938964844,382.6300048828125,57072200,0.02223206563315605,0.021988536096152256,0.03426810499984736,0.03373107786983195,0.042369099860928454,393.9739990234375,-0.20879420575978094,404.6185680571057,-1.0023353150979168
2025-02-05,378.1700134277344,388.3900146484375,375.5299987792969,387.510009765625,57223300,-0.035797094243459227,-0.03645352337012321,0.03669553856257667,0.02965205328182783,0.0427049280012013,391.7880004882812,-1.2333835933429853,403.08190191359745,-1.8362365474337707
2025-02-06,374.3200073242188,375.3999938964844,363.1799926757813,373.0299987792969,77918200,-0.010180622383618165,-0.010232799351092567,0.03143098753893997,0.02965591667456686,0.04256916636091949,386.59600219726565,-1.0143532422183559,401.3328552246094,-1.8252163459728992
2025-02-07,361.6199951171875,380.5499877929688,360.3399963378906,370.1900024414063,70298300,-0.03392822173149601,-0.03451714290429049,0.029174356963597575,0.029259411807823252,0.042731065986105515,378.0,-1.4420924012965544,399.77380807059154,-2.229324840210769
2025-02-10,350.7300109863281,362.7000122070313,350.510009765625,356.2099914550781,77514900,-0.030114441341470455,-0.03057719520938892,0.02465227249381047,0.029783920620122622,0.0394932303971031,371.4100036621094,-1.3012258518030866,397.6685703822545,-2.3256599395256132
2025-02-11,328.5,349.3699951171875,325.1000061035156,345.79998779296875,118543400,-0.06338211812502892,-0.06547989008634725,0.01976943975523701,0.03247565132899631,0.04028385913203615,358.6680053710937,-1.5050421132103597,394.5142851329985,-2.6182786779240454
2025-02-12,336.510009765625,346.3999938964844,329.1199951171875,329.94000244140625,105382700,0.0243835913717656,0.024091057420887543,0.03307030284256712,0.032602001416929975,0.03917043262540096,350.33600463867185,-0.7468914873356276,391.3333333333333,-1.9512423132902774
2025-02-13,355.94000244140625,358.69000244140625,342.8500061035156,345.0,89441500,0.05773971683431944,0.05613428883532556,0.04908780264733353,0.035438100096186344,0.038299767343136525,346.6600036621094,0.6735553292122255,389.4085722423735,-1.1500605905490964
2025-02-14,355.8399963378906,362.0,347.5,360.6199951171875,68277300,-0.0002809633725618932,-0.00028100285016493403,0.04717566421275518,0.03004844098740488,0.037422213672847794,345.50400390625,0.8348777430377933,385.961905343192,-1.0548306593697987
2025-02-18,354.1099853515625,359.1000061035156,350.0199890136719,355.010009765625,51631700,-0.004861766535893763,-0.004873623368530301,0.044789752734118816,0.02948571912724901,0.03742646688541247,346.17999877929685,0.6184981449682585,383.1185709635417,-1.0137108207287244
2025-02-19,360.55999755859375,367.3399963378906,353.6700134277344,354.0,67094400,0.018214714280444966,0.018050813649058695,0.024221769465758238,0.02882364451975565,0.03666998083904716,352.5919982910156,0.8564990138910595,379.97857084728423,-0.713897252299552
2025-02-20,354.3999938964844,362.2999877929688,348.0,361.510009765625,45965400,-0.01708454543992588,-0.01723217010242546,0.028552829132781146,0.02888753079781491,0.036575546301710456,356.1699951171875,-0.6836776994749252,376.6609511602493,-0.8639988714206415
2025-02-21,337.79998779296875,354.9800109863281,334.4200134277344,353.44000244140625,74058600,-0.046839747148427646,-0.04797223327197698,0.024498550983800032,0.030038635120685053,0.03645878729783376,352.5419921875,-1.7068098950875479,372.9795227050781,-1.3785844712877493
2025-02-24,330.5299987792969,342.3999938964844,324.70001220703125,338.1400146484375,76052300,-0.021521578674915554,-0.021756545199510743,0.02414749257744098,0.03013945927584501,0.036456700648234294,347.47999267578126,-1.3359145594864725,369.0819033668155,-1.5147824316164749
2025-02-25,302.79998779296875,328.8900146484375,297.25,327.0199890136719,134228800,-0.0838955952220366,-0.08762494178787733,0.039290413458590745,0.03452561579442615,0.038046284398791194,337.2179931640625,-1.513066688933072,364.1399986630394,-2.2084742928890755
2025-02-26,290.79998779296875,309.0,288.0400085449219,303.7099914550781,100118300,-0.039630120487999076,-0.04043677756749929,0.028008677089629945,0.034953390735466064,0.03835008191954113,323.2659912109375,-1.2481783962112325,359.0757126581101,-2.2047760423176483
2025-02-27,281.95001220703125,297.2300109863281,280.8800048828125,291.1600036621094,101748200,-0.030433204805490277,-0.030905910133740465,0.02541019335753769,0.034888460296127626,0.03817114393104859,308.7759948730469,-1.0965121085060752,353.5452372233073,-2.1129148467650043
2025-02-28,292.9800109863281,293.8800048828125,273.6000061035156,279.5,115697000,0.03912040539724382,0.03837459125197188,0.045171103640556355,0.036829065240535516,0.038234156244813314,299.81199951171874,-0.36525473971468403,348.96809459867933,-1.5858884091820586
2025-03-03,284.6499938964844,303.94000244140625,277.29998779296875,300.3399963378906,115551400,-0.02843203214376444,-0.028844050845269347,0.04501871413313151,0.035676711499237075,0.038379627741092645,290.63599853515626,-0.7357644196335569,343.46190388997394,-1.637631431120696
2025-03-04,272.0400085449219,284.3500061035156,261.8399963378906,270.92999267578125,126706600,-0.04429996705409467,-0.045311188236941684,0.034106153259068475,0.035654737324815305,0.03871961221456191,284.4840026855469,-1.50525478883537,337.14952305385043,-1.794767195738621
2025-03-05,279.1000061035156,279.54998779296875,267.7099914550781,272.9200134277344,94042900,0.025952056083059283,0.025621016692865903,0.03752342049959272,0.036016466490092706,0.038568679121002064,282.1440063476563,-0.397058539279406,332.16952369326634,-1.4442390675781611
2025-03-06,263.45001220703125,272.6499938964844,260.0199890136719,272.0599975585937,98451600,-0.056073068986891905,-0.05770651942025788,0.04307844096540193,0.0361056695990602,0.03886521644874407,278.4440063476562,-1.320056635365471,326.03809611002606,-1.693026618537736
2025-03-07,262.6700134277344,266.25,250.72999572753903,259.32000732421875,102369600,-0.0029607088371812473,-0.0029651004058366417,0.03352301654909937,0.03603337053464532,0.0388394392166471,272.3820068359375,-1.0100024685043334,320.53809611002606,-1.5467158333187416
2025-03-10,222.1499938964844,253.3699951171875,220.0,252.5399932861328,189076900,-0.1542620682219511,-0.167545740677576,0.07387205291893824,0.04862936761003543,0.04380958830187214,259.88200683593755,-1.703968851340658,313.29190499441967,-2.220975982701088
2025-03-11,230.5800018310547,237.05999755859372,217.0200042724609,225.30999755859372,174896400,0.037947369642955975,0.037245079838722016,0.08364483515488369,0.05040476011290636,0.043894003530819244,251.59000549316406,-0.8708251537799953,307.0519053141276,-1.7691484127891317
2025-03-12,248.08999633789065,251.83999633789065,241.1000061035156,247.22000122070312,142215700,0.07593891216839133,0.07319368705023727,0.09404860684327523,0.0543919348062402,0.04443467849968585,245.38800354003905,0.14486872508450335,302.1642855689639,-1.233500647510502
2025-03-13,240.67999267578125,248.2899932861328,232.6000061035156,248.1300048828125,114813500,-0.02986820819658209,-0.030323348875332203,0.09234462331456703,0.053339446117688843,0.04451570823380417,240.83399963378906,-0.009820516116054261,297.98238045828685,-1.2632121422094116
2025-03-14,249.97999572753903,251.5800018310547,240.72999572753903,247.30999755859372,100242300,0.038640532386444715,0.037912677650069934,0.09576346406050108,0.05392555000443878,0.04465681174686591,238.29599609375,0.9889347000946499,293.86190359933033,-0.9619625820993034
2025-03-17,238.00999450683597,245.3999938964844,232.8000030517578,245.05999755859372,111900600,-0.04788383640805216,-0.049068231054900005,0.051376033136323454,0.051918542674064934,0.044167918125686365,241.4679962158203,-0.4396702887553811,288.2461889357794,-1.120213773823268
2025-03-18,225.30999755859372,230.1000061035156,222.27999877929688,228.16000366210935,111477600,-0.05335909096824709,-0.0548354456344354,0.05705676305803838,0.052289977075457114,0.044534307676363204,240.41399536132812,-1.540722861646524,282.0304747081938,-1.287730322994223
2025-03-19,235.8600006103516,241.41000366210935,229.1999969482422,231.6100006103516,111993800,0.04682438935722,0.045761190368065634,0.04835921889028725,0.05423878582054535,0.04459890878484185,237.9679962158203,-0.23705051552130246,276.39952305385043,-0.9680720902895489
2025-03-20,236.25999450683597,238.0,230.0500030517578,233.3500061035156,99028300,0.0016958954271570903,0.0016944590202751025,0.04711749786788246,0.0537904251581938,0.043734699146886345,237.08399658203126,-0.09390855914294816,270.48047528948103,-0.900767106799113
2025-03-21,248.7100067138672,249.5200042724609,234.5500030517578,234.9900054931641,132728700,0.052696235065183616,0.051354715813140585,0.05035795270839527,0.056011528680397396,0.04404542467983441,236.8299987792969,1.428882901268175,265.44761875697543,-0.5073760663567778
2025-03-24,278.3900146484375,278.6400146484375,256.3299865722656,258.0799865722656,169079900,0.11933580126800525,0.11273547481030481,0.06232745865381729,0.062186891942869645,0.04562217206586413,244.9060028076172,1.6356856055995714,262.61857241675966,0.5486011946352742
2025-03-25,288.1400146484375,288.20001220703125,271.2799987792969,283.6000061035156,150361500,0.03502280788451673,0.034423463077927825,0.04039909358518023,0.06282534155808225,0.04592262210293283,257.4720062255859,1.259413183570139,260.6000017438616,1.1023371333040517
2025-03-26,272.0599975585937,284.8999938964844,266.510009765625,282.6600036621094,153629800,-0.05580626179068948,-0.05742390273973801,0.06275842294153314,0.06120097420231995,0.046229776949584175,264.7120056152344,0.34116484681636133,259.1361926850818,0.5564407405866062
2025-03-27,273.1300048828125,291.8500061035156,271.82000732421875,272.4800109863281,162572100,0.003932982922226103,0.003925268964187849,0.06252721421252813,0.060683616731646246,0.04609907691744498,272.0860076904297,0.07182920444048776,258.29476492745533,0.6645442513309017
2025-03-28,263.54998779296875,276.1000061035156,260.57000732421875,275.5799865722656,123809400,-0.03507493471452938,-0.035704833212183235,0.06672750974398894,0.060802935422116525,0.04512888076260331,275.05400390625,-1.2716067441337189,257.4185732886905,0.2825344265552219
2025-03-31,259.1600036621094,260.5599975585937,243.3600006103516,249.30999755859372,134008900,-0.016657121359109794,-0.016797411271064034,0.03546198676014135,0.060104045384008306,0.04512591583163675,271.2080017089844,-1.083130230540665,255.80809674944197,0.16652641982563027
2025-04-01,268.4599914550781,277.45001220703125,259.25,263.79998779296875,146486900,0.035885119854736525,0.03525624951763979,0.03574892695357599,0.06050375845560836,0.0451405672392632,267.2719970703125,0.20203056699264882,255.03714425223214,0.6969374307154779
2025-04-02,282.760009765625,284.989990234375,251.2700042724609,254.6000061035156,212787800,0.05326685079977622,0.05189662060946535,0.036093760916296104,0.060805595608307894,0.0456272782206991,269.41199951171876,1.4643278513034161,255.54762050083704,1.369832242098171
2025-04-03,267.2799987792969,276.29998779296875,261.510009765625,265.2900085449219,136174300,-0.05474611137253549,-0.05630172235818194,0.046285474080868964,0.06182306122616025,0.045941075374166904,268.24199829101565,-0.10819177410302111,254.9847630092076,0.6362380093013574
2025-04-04,239.42999267578125,261.0,236.0,255.3800048828125,181229400,-0.10419786826814681,-0.11003572551557192,0.06643352273743085,0.06514352466583237,0.04724200339815112,263.4179992675781,-1.511098568828769,253.84095255533853,-0.7386909259566207
2025-04-07,233.2899932861328,252.0,214.25,223.77999877929688,183453800,-0.025644236634809525,-0.02597878190231111,0.06647751096717881,0.06530885132120683,0.04598489106737295,258.24399719238284,-1.1883802829813803,252.44190397716704,-0.9627153510643901
2025-04-08,221.8600006103516,250.44000244140625,217.8000030517578,245.0,171603500,-0.048994783337158454,-0.050235731001905815,0.058948363192689396,0.05496675571172583,0.04625615752019098,248.9239990234375,-1.0721386519863383,252.42809477306548,-1.5348661229256186
2025-04-09,272.20001220703125,274.69000244140625,223.8800048828125,224.69000244140625,219433400,0.22689989839624514,0.20449058000160122,0.12247748178413277,0.07054960559150254,0.05337180188820114,246.81199951171874,1.157764914921595,254.41000002906435,0.9029248471509812
2025-04-10,252.3999938964844,262.489990234375,239.3300018310547,260.0,181722600,-0.07274069589492616,-0.07552202857803939,0.12466968601575597,0.07112956559414842,0.054077491336822166,243.8359985351563,0.44351087178541326,254.61523800804503,-0.11270113330273311
2025-04-11,252.30999755859372,257.739990234375,241.3600006103516,251.83999633789065,128948100,-0.0003565623615965352,-0.0003566259450701537,0.11199277800546573,0.07077323155225126,0.054077789794786224,246.41199951171876,0.3034956288377831,255.16904776436942,-0.1473288711897834
2025-04-14,252.3500061035156,261.79998779296875,245.92999267578125,258.3599853515625,100135200,0.00015856900364230597,0.00015855643290671638,0.110465168357896,0.07029988047949826,0.05396262631140478,250.2240020751953,0.11788108174908107,255.28190540132067,-0.1512762457099419
2025-04-15,254.1100006103516,258.75,247.5399932861328,249.91000366210935,79594300,0.006974418324816822,0.006950209565496565,0.10474303154166344,0.06938382508706663,0.053977412593867735,256.6740020751953,-0.2942855757495193,256.04857235863096,-0.10214866443588609
2025-04-16,241.5500030517578,251.97000122070312,233.88999938964844,247.6100006103516,112378700,-0.049427403598542696,-0.05069074290399683,0.036970993561317264,0.06921642646229609,0.05315319385754323,250.54400024414062,-1.7686920205183345,256.82190595354353,-0.8500121353400101
2025-04-17,241.3699951171875,244.33999633789065,237.67999267578125,243.47000122070312,83404800,-0.0007452201709629014,-0.0007454979855451015,0.023554358116434092,0.06853102176703567,0.05306526354431128,248.33800048828124,-1.10236228178726,257.08428664434524,-0.8886536578503238
2025-04-21,227.5,232.2100067138672,222.7899932861328,230.25999450683597,97768000,-0.05746362595919796,-0.05918076725792799,0.03153573255543374,0.06978070189232329,0.05320721948989638,243.3760009765625,-1.4882996502175487,256.6671440487816,-1.594538243863467
2025-04-22,237.97000122070312,242.7899932861328,229.8500061035156,230.9600067138672,120858500,0.04602198338770602,0.04499438204493094,0.04317632375733512,0.06955188770140108,0.053654394216871196,240.5,-0.2657668748029301,256.1557152157738,-0.9739718144841157
2025-04-23,250.7400054931641,259.45001220703125,244.42999267578125,254.8600006103516,150381900,0.05366224400956132,0.05227194715975201,0.05194630195325033,0.06570543701730092,0.05418396425062998,239.8260009765625,1.3048304515476752,254.83904811314173,-0.2278791813401378
2025-04-24,259.510009765625,259.5400085449219,249.1999969482422,250.5,94464200,0.0349764859229853,0.03437870754426389,0.04586106450771658,0.0657040956947897,0.054446396456033073,243.41800231933593,1.3141015372920501,253.47571454729353,0.36911864125099153
2025-04-25,284.95001220703125,286.8500061035156,259.6300048828125,261.69000244140625,167560700,0.09803091011549903,0.09351849398026,0.0562955655081988,0.06790001648219281,0.055899928417142926,252.13400573730468,1.4898323231387778,254.0895247686477,1.784352113869713
2025-04-28,285.8800048828125,294.8599853515625,272.4200134277344,288.9800109863281,151731800,0.0032637046356942534,0.0032583903115033577,0.03263340860706815,0.06789932732149075,0.055863875940568755,263.8100067138672,1.0429988754778057,254.69666762579055,1.7136366585918235
2025-04-29,292.0299987792969,293.32000732421875,279.4700012207031,285.5,108906600,0.021512501019458785,0.021284373105168935,0.03443184922175519,0.06744711967050554,0.05595607635981632,274.62200622558595,0.9528186915568025,256.0528586251395,1.8102623139200416
2025-04-30,282.1600036621094,284.45001220703125,270.7799987792969,279.8999938964844,128961100,-0.03379788089732105,-0.03438223363024816,0.04686645468669318,0.06783781775607983,0.056034535178988015,280.906005859375,0.10038416849071842,257.1480967203776,1.209968338567207
2025-05-01,280.5199890136719,290.8699951171875,279.8099975585937,280.010009765625,99659000,-0.005812356915055328,-0.005829314402079844,0.04799310838133601,0.06748432988467853,0.05587087745737289,285.1080017089844,-1.0371499572450582,257.7223823184059,1.0772293265084634
2025-05-02,287.2099914550781,294.7799987792969,279.8099975585937,284.8999938964844,114454700,0.023848576584252656,0.02356864125337387,0.02357307704382448,0.0667177856105806,0.055954891015686584,285.55999755859375,0.3652086321122216,257.93428620837983,1.3650384441445946
2025-05-05,280.260009765625,284.8500061035156,274.3999938964844,284.57000732421875,94618900,-0.024198258752220814,-0.024495847170982712,0.026200341246307577,0.06571147107997019,0.05567742261722621,284.4359985351563,-0.8216771964455688,258.55238196963353,0.9906905009413342
2025-05-06,275.3500061035156,277.7300109863281,271.3500061035156,273.1099853515625,76715800,-0.017519458684867262,-0.01767474071206643,0.022317242791869044,0.060721140880013916,0.05559167313245594,281.1,-1.3500462724553937,260.26285879952565,0.6938020003677641
2025-05-07,276.2200012207031,277.9200134277344,271.0,276.8800048828125,71592600,0.003159597232260225,0.0031546161942166075,0.018850180536374953,0.06026936876669579,0.05546110483694272,279.91199951171876,-0.786270098563007,262.3071448916481,0.659652566479762
2025-05-08,284.82000732421875,289.79998779296875,279.4100036621094,279.6300048828125,97539400,0.031134624811778533,0.030659773437438274,0.024349607104342166,0.058928484586920515,0.055637725549868844,280.7720031738281,0.7782646943753594,265.3052404494513,1.0024815208172584
2025-05-09,298.260009765625,307.0400085449219,290.0,290.2099914550781,132387800,0.04718770485146129,0.046108194570086934,0.03042753382930688,0.04020853623513442,0.05585916278794449,282.9820068359375,1.6375573500515859,266.54619271414623,1.5307114463405231
2025-05-12,318.3800048828125,322.2099914550781,311.5,321.989990234375,112826700,0.06745790403815088,0.06528003118679684,0.03315549005884697,0.03789613759274486,0.05640036997366711,290.606005859375,1.5387556783905352,269.68809799920945,2.0891535190246864
2025-05-13,334.07000732421875,337.5899963378906,316.79998779296875,320.0,136992600,0.049280740626853614,0.04810492051681205,0.02333422421679763,0.03863459153311306,0.056138183859048375,302.3500061035156,1.3315497480636365,273.5814317975725,2.2551344452196966
2025-05-14,347.67999267578125,350.0,337.0,342.5,136997300,0.04073991993646375,0.0399319216619113,0.012730914000054602,0.038928519272152295,0.0562819047127406,316.6420043945312,1.212604176365693,278.1209549676804,2.2570241877349306
2025-05-15,342.82000732421875,346.1400146484375,334.7200012207031,340.3399963378906,97882600,-0.013978329078298546,-0.01407694599861275,0.030097611912482627,0.03942026929304162,0.055856398883449405,328.24200439453125,0.724275426779453,282.3452410016741,1.813892287411894
2025-05-16,349.9800109863281,351.6199951171875,342.3299865722656,346.239990234375,95895700,0.0208856061756566,0.020670491941373468,0.03033679870374921,0.03650979253399147,0.05592064003294172,338.58600463867185,0.8876091246252384,287.5085747128441,1.7819488977726785
2025-05-19,342.0899963378906,343.0,333.3699951171875,336.29998779296875,88869900,-0.022544186527114873,-0.02280219175263177,0.031710224617981585,0.037372738764050596,0.05599005520748699,343.3280029296875,-0.20170209410969542,292.30476524716335,1.4095928187290634
2025-05-20,343.82000732421875,354.989990234375,341.6300048828125,347.8699951171875,131715500,0.005057180873010214,0.005044436283555748,0.02549440157759448,0.03326254799770517,0.05594433001713803,345.2780029296875,-0.4289645957065869,297.84381321498324,1.3629437688694688
2025-05-21,334.6199951171875,347.3500061035156,332.20001220703125,344.42999267578125,102354800,-0.026758222357769146,-0.027122740878422213,0.020082834028019796,0.03422558771907795,0.056005160401792715,342.66600341796874,-1.4694822050249208,302.4461938767206,1.0153680555521842
2025-05-22,341.0400085449219,347.2699890136719,331.3900146484375,331.8999938964844,97113400,0.019185982671137136,0.019004252475032086,0.022715854801769037,0.0332293966475047,0.055732449745764336,342.31000366210935,-0.23004794394576705,306.7461940220424,1.127306373323644
2025-05-23,339.3399963378906,343.17999267578125,333.2099914550781,337.9200134277344,84654800,-0.004984788190348977,-0.004997253689502847,0.019212814376939367,0.03317119728297516,0.05566615022106655,340.1820007324219,-0.23994525322453308,310.54762195405505,0.9865145560249224
2025-05-27,362.8900146484375,363.7900085449219,347.32000732421875,347.3500061035156,120146400,0.06939947711644767,0.06709725458197968,0.03518683210195888,0.03033525150607362,0.055129668139430446,344.3420043945313,1.7025447873986865,314.25905064174106,1.5848347260508076
2025-05-28,356.8999938964844,365.0,355.9100036621094,364.8399963378906,91404300,-0.016506435862546853,-0.016644185010272462,0.0374901070009582,0.0309114868308766,0.05490924417474031,346.9580017089844,0.8131469796267581,317.64095488048736,1.2539457556645028
2025-05-29,358.42999267578125,367.7099914550781,356.0,365.2900085449219,88087800,0.004286911755287504,0.0042777491260106125,0.03255198246950651,0.030839327314154688,0.0547348828566595,351.7200012207031,0.6230391093174444,320.8028593517485,1.1780878368530772
2025-05-30,346.4599914550781,363.6799926757813,345.2900085449219,355.5199890136719,123474900,-0.03339564619395741,-0.03396601533337422,0.03849126271699465,0.030809661518987418,0.05475685970636822,352.8039978027344,-0.6581237345991321,323.86476353236606,0.7260443873910619
2025-06-02,342.69000244140625,348.0199890136719,333.3299865722656,343.5,81873800,-0.01088145559849063,-0.010941091649071494,0.03889558530992849,0.03095894957172005,0.054637042591075095,353.4739990234375,-1.2655312944459822,326.82524036225817,0.533863019084179
2025-06-03,344.2699890136719,355.3999938964844,343.0400085449219,346.6000061035156,99324500,0.004610541775392996,0.004599945784019605,0.01608558090054343,0.030805285183514237,0.05428676645786605,349.7499938964844,-0.7437347898961689,329.5423831031436,0.5168088126465522
2025-06-04,332.04998779296875,345.6000061035156,327.3299865722656,345.1000061035156,98912100,-0.03549540073392177,-0.03614067809813415,0.019857621668073085,0.0315277078177454,0.05444265233271326,344.7799926757813,-1.3497075457743628,332.0085725330171,0.0015828796915724904
2025-06-05,284.70001220703125,324.54998779296875,273.2099914550781,322.489990234375,287499800,-0.14259893789082123,-0.15384948606327908,0.06257595094576118,0.0471981442552341,0.05743035828500685,330.03399658203125,-1.74753379842708,332.4538109188988,-1.8939061719137202
2025-06-06,295.1400146484375,305.5,291.1400146484375,298.8299865722656,164747700,0.036670186138995975,0.0360138325066553,0.07292691097114261,0.04779352656668322,0.057594151902485555,319.77000122070314,-0.8828981132955434,333.3547639392671,-1.6348116573611176
